ra,dec,d,phase
118.48879,-2.557,986.4325,226
118.5654,-2.45053,979.8737,226
118.6392,-2.3433,973.2839,226
118.70989,-2.23515,966.6628,226
118.77748,-2.12609,960.0096,226
118.84174,-2.01633,953.3237,226
118.90258,-1.90572,946.6046,226
118.95985,-1.79435,939.8518,226
119.0134,-1.68217,933.0646,226
119.06301,-1.56921,926.2427,226
119.10861,-1.45551,919.3855,226
119.15001,-1.34115,912.4924,226
119.187,-1.22594,905.563,226
119.21959,-1.11009,898.5971,226
119.24755,-0.99339,891.594,226
119.27062,-0.87597,884.5537,226
119.28876,-0.75776,877.4755,226
119.30188,-0.63879,870.3594,226
119.30954,-0.51908,863.2051,226
119.31193,-0.39852,856.0124,226
119.30859,-0.27714,848.7813,226
119.2995,-0.15484,841.5114,226
119.28455,-0.03166,834.2029,226
119.26341,0.09243,826.8558,226
119.23607,0.21745,819.4701,226
119.20222,0.34357,812.0461,226
119.16177,0.47074,804.5838,226
119.11451,0.59897,797.0836,226
119.0603,0.72853,789.5457,226
118.99902,0.85925,781.9706,226
118.93038,0.99145,774.3586,226
118.85414,1.12499,766.7104,226
118.77032,1.26002,759.0266,226
118.67854,1.39667,751.3076,226
118.57871,1.53515,743.5544,226
118.47059,1.67545,735.7678,226
118.35398,1.81759,727.9485,226
118.22868,1.96194,720.0975,226
118.09453,2.10842,712.2159,226
117.95125,2.25735,704.3047,226
117.79861,2.40876,696.3652,226
117.6364,2.56288,688.3986,226
117.46443,2.71987,680.4063,226
117.28225,2.87996,672.3894,226
117.08995,3.04323,664.3497,226
116.88703,3.21,656.2886,226
116.67318,3.38047,648.2079,226
116.44831,3.55485,640.1092,226
116.21195,3.73338,631.9944,226
115.96388,3.91632,623.8652,226
115.70382,4.10401,615.7239,226
115.43137,4.29659,607.5722,226
115.14619,4.49451,599.4126,226
114.84791,4.69806,591.2471,226
114.53617,4.90754,583.0781,226
114.21064,5.12337,574.908,226
113.87075,5.34578,566.7395,226
113.51622,5.57532,558.5751,226
113.14652,5.81233,550.4176,226
112.7611,6.05725,542.2697,226
112.3596,6.31051,534.1347,226
111.94136,6.57271,526.0155,226
111.50587,6.84409,517.9153,226
111.05251,7.12539,509.8377,226
110.58077,7.41708,501.7858,226
110.08991,7.71982,493.7636,226
109.57924,8.03412,485.7749,226
109.04807,8.36055,477.8236,226
108.49554,8.69985,469.9138,226
107.92097,9.05271,462.05,226
107.32342,9.41971,454.2365,226
106.70207,9.80169,446.4783,226
106.05595,10.19942,438.7804,226
105.38403,10.6135,431.1478,226
104.68523,11.04496,423.5861,226
103.95863,11.49444,416.1009,226
103.20283,11.9629,408.6984,226
102.41682,12.45112,401.3847,226
101.59931,12.95995,394.1665,226
100.74887,13.49015,387.0506,226
99.86405,14.04277,380.0441,226
98.94363,14.61849,373.1548,226
97.98578,15.21811,366.3906,226
96.98918,15.8424,359.7596,226
95.95205,16.49219,353.2705,226
94.8727,17.16798,346.9322,226
93.74937,17.87039,340.7543,226
92.58024,18.59981,334.7462,226
91.36344,19.35669,328.9181,226
90.09717,20.14094,323.2804,226
88.77948,20.95271,317.8437,226
87.40845,21.79169,312.6188,226
85.98228,22.65748,307.617,226
84.49896,23.54925,302.8496,226
82.95689,24.46586,298.3279,226
81.35423,25.40598,294.0632,226
79.68958,26.3679,290.0668,226
77.9614,27.34945,286.35,226
76.16848,28.34818,282.9234,226
74.31017,29.36116,279.7975,226
72.38579,30.38527,276.982,226
70.39492,31.41675,274.4859,226
68.33807,32.45186,272.3179,226
66.21577,33.48624,270.4851,226
64.02935,34.51563,268.994,226
61.78055,35.53562,267.8495,226
59.47193,36.54154,267.0557,226
57.10639,37.52891,266.6153,226
54.6879,38.49334,266.5295,226
52.22064,39.43073,266.7981,226
49.70962,40.33743,267.4198,226
47.16058,41.20985,268.3918,226
44.57946,42.04529,269.7101,226
41.97257,42.84124,271.37,226
39.34679,43.59612,273.365,226
36.70893,44.30845,275.6884,226
34.06601,44.97781,278.3323,226
31.42464,45.60405,281.2884,226
28.79159,46.18757,284.5479,226
26.17318,46.72936,288.1018,226
23.57518,47.23055,291.9407,226
21.00293,47.69274,296.0552,226
18.46115,48.118,300.4359,226
15.95427,48.50809,305.0738,226
13.48557,48.86548,309.9597,226
11.05823,49.1922,315.0853,226
8.67444,49.49048,320.4421,226
6.33624,49.76249,326.0223,226
4.04485,50.01046,331.8184,226
1.80119,50.23636,337.8237,226
359.60583,50.44197,344.0314,226
357.45882,50.62901,350.4358,226
355.36019,50.79899,357.0313,226
353.30957,50.95339,363.8128,226
351.30672,51.09346,370.7757,226
349.35088,51.22008,377.9156,226
347.44162,51.33426,385.2287,226
345.57827,51.43668,392.7114,226
343.76034,51.52796,400.3603,226
341.98721,51.60851,408.1726,226
340.25856,51.67874,416.145,226
338.57394,51.73876,424.2749,226
336.93324,51.78884,432.5594,226
335.33643,51.82893,440.996,226
333.78355,51.85908,449.5817,226
332.27466,51.87911,458.3136,226
330.8103,51.88892,467.1888,226
329.39083,51.8882,476.2038,226
328.01682,51.8768,485.3552,226
326.68938,51.85444,494.6392,226
325.40896,51.82087,504.0516,226
324.17686,51.77563,513.588,226
322.99398,51.71854,523.2434,226
321.86136,51.6493,533.0125,226
320.78049,51.56741,542.8898,226
319.75229,51.47266,552.8693,226
318.77824,51.36463,562.9445,226
317.85936,51.24308,573.109,226
316.99695,51.10755,583.3559,226
316.19191,50.95783,593.6782,226
315.44542,50.79362,604.0689,226
314.75826,50.61459,614.5211,226
314.13111,50.42036,625.028,226
313.56443,50.21079,635.5832,226
313.05846,49.98574,646.1809,226
312.61338,49.74483,656.8157,226
312.22866,49.48792,667.4831,226
311.90374,49.21513,678.1796,226
311.63757,48.92631,688.9027,226
311.42894,48.62165,699.6513,226
311.27569,48.30146,710.4251,226
311.17571,47.96603,721.2259,226
311.12625,47.61606,732.0559,226
311.12401,47.25232,742.9192,226
311.16502,46.87592,753.8209,226
311.24501,46.48823,764.7666,226
311.35946,46.09095,775.763,226
311.50275,45.68616,786.8166,226
311.6692,45.2762,797.9338,226
311.85255,44.86403,809.1202,226
312.04627,44.45287,820.3803,226
312.24328,44.04623,831.717,226
312.43657,43.64813,843.1306,226
312.61863,43.2628,854.6193,226
312.78199,42.89466,866.1787,226
312.9194,42.5485,877.8017,226
313.02362,42.22885,889.4793,226
313.08767,41.94023,901.2004,226
313.10519,41.68692,912.9535,226
313.07035,41.47253,924.7273,226
312.97856,41.29997,936.5125,226
312.82604,41.17137,948.3022,226
312.61086,41.08767,960.0944,226
312.33265,41.04821,971.8912,226
311.99335,41.05095,983.7006,226
311.59748,41.09206,995.5346,226
311.15229,41.16591,1007.409,226
310.66866,41.26501,1019.34,226
310.16048,41.38003,1031.3421,226
309.64502,41.5006,1043.4245,226
309.14257,41.6147,1055.5882,226
308.67545,41.7102,1067.8251,226
308.26733,41.77455,1080.1179,226
307.941,41.79645,1092.4426,226
307.71634,41.76579,1104.775,226
307.60854,41.67525,1117.0962,226
307.62449,41.52089,1129.4,226
307.76162,41.30368,1141.6967,226
308.00523,41.03017,1154.0128,226
308.32884,40.71338,1166.3838,226
308.69409,40.37362,1178.841,226
309.05348,40.03698,1191.3975,226
309.35479,39.73426,1204.0382,226
309.54621,39.49699,1216.7215,226
309.58399,39.35253,1229.3968,226
309.43987,39.3179,1242.0317,226
309.1105,39.39439,1254.6368,226
308.62433,39.5624,1267.2673,226
308.04662,39.78164,1279.9922,226
307.47659,39.99415,1292.8419,226
307.03282,40.13503,1305.7724,226
306.82574,40.14678,1318.6895,226
306.9189,39.99624,1331.5338,226
307.29205,39.69263,1344.3553,226
307.82387,39.29839,1357.2793,226
308.31168,38.92581,1370.358,226
308.53305,38.70586,1383.4764,226
308.33774,38.7291,1396.493,226
307.74642,38.98018,1409.4773,226
307.00594,39.31111,1422.6299,226
306.52598,39.49299,1435.9016,226
306.64069,39.34896,1449.0463,226
307.2919,38.90684,1462.1758,226
307.93412,38.46339,1475.536,226
307.90433,38.40387,1488.8337,226
111.93868,-6.72798,1367.0383,227
112.02847,-6.70813,1361.7384,227
112.11898,-6.68709,1356.4217,227
112.21034,-6.66465,1351.0884,227
112.30243,-6.64102,1345.7384,227
112.39532,-6.61591,1340.3719,227
112.48897,-6.58946,1334.9889,227
112.58348,-6.56162,1329.5894,227
112.67875,-6.53244,1324.1735,227
112.77477,-6.50193,1318.7412,227
112.8716,-6.46994,1313.2927,227
112.96914,-6.43652,1307.8278,227
113.06753,-6.40171,1302.3468,227
113.16663,-6.36548,1296.8496,227
113.26648,-6.32791,1291.3361,227
113.367,-6.28882,1285.8065,227
113.46831,-6.24825,1280.2609,227
113.57032,-6.20626,1274.6992,227
113.67296,-6.16289,1269.1213,227
113.77634,-6.11795,1263.5275,227
113.88034,-6.07164,1257.9175,227
113.98499,-6.02381,1252.2914,227
114.0903,-5.97446,1246.6493,227
114.19609,-5.9237,1240.991,227
114.30253,-5.87143,1235.3166,227
114.40954,-5.81769,1229.626,227
114.51698,-5.76244,1223.9191,227
114.62489,-5.70578,1218.1959,227
114.73332,-5.64757,1212.4564,227
114.84214,-5.58799,1206.7005,227
114.95125,-5.52687,1200.9279,227
115.06079,-5.46426,1195.1386,227
115.17053,-5.40015,1189.3326,227
115.28053,-5.33463,1183.5096,227
115.39073,-5.26763,1177.6696,227
115.50104,-5.19919,1171.8122,227
115.61147,-5.12931,1165.9375,227
115.72193,-5.05805,1160.0451,227
115.83237,-4.98531,1154.1349,227
115.9427,-4.91114,1148.2066,227
116.05284,-4.8356,1142.2599,227
116.16293,-4.75872,1136.2946,227
116.27255,-4.68039,1130.3104,227
116.38188,-4.60075,1124.307,227
116.49072,-4.51979,1118.2842,227
116.59901,-4.43743,1112.2414,227
116.70685,-4.35386,1106.1783,227
116.81391,-4.2689,1100.0948,227
116.92017,-4.1827,1093.9902,227
117.02563,-4.09525,1087.8642,227
117.13019,-4.00662,1081.7163,227
117.23358,-3.91671,1075.5462,227
117.33592,-3.82572,1069.3533,227
117.43696,-3.73342,1063.1371,227
117.53663,-3.6401,1056.8972,227
117.63497,-3.54561,1050.6329,227
117.73158,-3.45007,1044.3439,227
117.82656,-3.35343,1038.0296,227
117.91977,-3.25566,1031.6893,227
118.01109,-3.15694,1025.3226,227
118.1003,-3.05728,1018.9288,227
118.18744,-2.95655,1012.5074,227
118.27225,-2.8549,1006.0577,227
118.35464,-2.75238,999.5792,227
118.43449,-2.64895,993.0714,227
118.51174,-2.54453,986.5335,227
118.58606,-2.4393,979.9649,227
118.65758,-2.33332,973.3652,227
118.7259,-2.22646,966.7337,227
118.79102,-2.11874,960.0698,227
118.85282,-2.01032,953.3729,227
118.91112,-1.9011,946.6425,227
118.96574,-1.79115,939.878,227
119.01656,-1.68046,933.079,227
119.06345,-1.56897,926.2449,227
119.10623,-1.45679,919.3752,227
119.14482,-1.34396,912.4694,227
119.17891,-1.23031,905.5271,227
119.20859,-1.11603,898.548,227
119.23346,-1.00098,891.5317,227
119.25345,-0.88522,884.4778,227
119.2685,-0.76866,877.386,227
119.27827,-0.65148,870.2561,227
119.28276,-0.53346,863.088,227
119.28179,-0.41469,855.8813,227
119.27509,-0.29508,848.6361,227
119.26255,-0.17461,841.3522,227
119.24407,-0.05329,834.0297,227
119.21939,0.06894,826.6685,227
119.18841,0.19206,819.2688,227
119.15084,0.31622,811.8309,227
119.10667,0.44146,804.3548,227
119.05568,0.56775,796.8409,227
118.99765,0.69534,789.2894,227
118.93245,0.82404,781.701,227
118.85972,0.95413,774.076,227
118.77955,1.08567,766.4149,227
118.69164,1.21861,758.7185,227
118.59575,1.35318,750.9872,227
118.49172,1.48953,743.2221,227
118.3794,1.62772,735.4239,227
118.25848,1.7677,727.5935,227
118.12888,1.9099,719.7318,227
117.99033,2.0542,711.8399,227
117.84255,2.20091,703.9189,227
117.68542,2.35011,695.9701,227
117.5187,2.50202,687.9948,227
117.34204,2.65672,679.9943,227
117.15534,2.81462,671.9699,227
116.95825,2.97557,663.9232,227
116.75053,3.14003,655.8559,227
116.53196,3.30825,647.7696,227
116.30218,3.48029,639.666,227
116.061,3.65654,631.5469,227
115.80801,3.83716,623.4143,227
115.54294,4.02249,615.2702,227
115.26545,4.21272,607.1166,227
114.97523,4.4083,598.9558,227
114.67182,4.60947,590.79,227
114.35503,4.81662,582.6214,227
114.02425,5.03004,574.4528,227
113.67919,5.25008,566.2864,227
113.3194,5.47721,558.125,227
112.94434,5.71177,549.9715,227
112.55371,5.95434,541.8285,227
112.14683,6.20514,533.6991,227
111.72327,6.46493,525.5865,227
111.28247,6.7339,517.4938,227
110.82377,7.01278,509.4245,227
110.3466,7.30199,501.3819,227
109.85028,7.60224,493.37,227
109.33424,7.91408,485.3923,227
108.79768,8.23803,477.4529,227
108.23985,8.57487,469.556,227
107.65986,8.92519,461.7058,227
107.05708,9.28971,453.9069,227
106.43047,9.66917,446.1641,227
105.77908,10.06432,438.4824,227
105.10206,10.47586,430.8668,227
104.39824,10.90476,423.3229,227
103.66669,11.35166,415.8562,227
102.90603,11.81749,408.4729,227
102.11532,12.30308,401.1791,227
101.2932,12.80923,393.9813,227
100.43834,13.33672,386.8864,227
99.54934,13.88663,379.9016,227
98.62485,14.45955,373.0343,227
97.66338,15.05644,366.2926,227
96.66335,15.67791,359.6844,227
95.62299,16.3248,353.2183,227
94.54088,16.99771,346.9032,227
93.41517,17.6972,340.7486,227
92.24408,18.42367,334.7638,227
91.02572,19.17753,328.9589,227
89.75859,19.95884,323.3441,227
88.44049,20.76759,317.93,227
87.06978,21.60362,312.7272,227
85.64449,22.46642,307.7469,227
84.16284,23.35526,303.0002,227
82.62333,24.26908,298.4984,227
81.02406,25.20651,294.2526,227
79.36366,26.16586,290.2739,227
77.64071,27.14506,286.5734,227
75.85413,28.14175,283.1617,227
74.00309,29.15294,280.0491,227
72.08707,30.17564,277.2452,227
70.10573,31.20622,274.7589,227
68.05943,32.2409,272.5986,227
65.94887,33.27554,270.7717,227
63.7752,34.30585,269.2842,227
61.54014,35.32752,268.1414,227
59.2461,36.3359,267.3471,227
56.89593,37.32661,266.9041,227
54.49353,38.29537,266.8135,227
52.04287,39.23806,267.0754,227
49.54868,40.15096,267.6885,227
47.01661,41.03061,268.6501,227
44.4524,41.87425,269.9564,227
41.8621,42.67932,271.6026,227
39.25229,43.44404,273.5828,227
36.62972,44.16712,275.8901,227
34.00108,44.8478,278.5171,227
31.37288,45.48599,281.4554,227
28.75169,46.08183,284.6967,227
26.14374,46.63632,288.2321,227
23.55468,47.15035,292.0522,227
20.98981,47.62552,296.1481,227
18.45383,48.06372,300.5104,227
15.95116,48.46664,305.1303,227
13.48513,48.83638,309.999,227
11.05898,49.17531,315.1079,227
8.67498,49.48529,320.449,227
6.33526,49.76855,326.0144,227
4.0412,50.02709,331.797,227
1.79382,50.26295,337.7899,227
359.59385,50.47777,343.9865,227
357.44142,50.67346,350.3812,227
355.33673,50.85134,356.9684,227
353.27952,51.01296,363.7429,227
351.26977,51.15941,370.7003,227
349.3068,51.29165,377.8362,227
347.39023,51.41081,385.1467,227
345.51964,51.51741,392.6282,227
343.69457,51.61216,400.2773,227
341.9145,51.69551,408.091,227
340.17923,51.76789,416.066,227
338.48836,51.82943,424.1997,227
336.84195,51.88035,432.4889,227
335.23999,51.9207,440.9312,227
333.68246,51.95066,449.5233,227
332.16969,51.96989,458.2622,227
330.70217,51.97841,467.1449,227
329.28031,51.97595,476.1678,227
327.90463,51.96243,485.3273,227
326.57636,51.93756,494.6194,227
325.29599,51.90107,504.0398,227
324.06464,51.8527,513.5839,227
322.88332,51.79221,523.2465,227
321.75329,51.71917,533.0223,227
320.6755,51.63343,542.9056,227
319.65133,51.53456,552.8903,227
318.68192,51.4223,562.9698,227
317.76848,51.29633,573.1376,227
316.91196,51.15636,583.3868,227
316.11349,51.00208,593.7103,227
315.37397,50.83329,604.1011,227
314.69441,50.64955,614.5524,227
314.07499,50.45072,625.0575,227
313.51637,50.23653,635.6099,227
313.01877,50.00682,646.204,227
312.5821,49.76135,656.8346,227
312.20568,49.5,667.4972,227
311.88918,49.22277,678.1887,227
311.63114,48.92968,688.9068,227
311.43036,48.62091,699.6504,227
311.28465,48.29674,710.4196,227
311.19176,47.95754,721.2162,227
311.14895,47.60398,732.0428,227
311.15256,47.23701,742.9036,227
311.19886,46.85761,753.8037,227
311.28358,46.46716,764.749,227
311.40164,46.06766,775.746,227
311.54791,45.66094,786.8011,227
311.71629,45.2496,797.9208,227
311.90074,44.83647,809.1105,227
312.09458,44.42492,820.3745,227
312.29095,44.01832,831.7152,227
312.48254,43.62089,843.1328,227
312.66201,43.23683,854.6251,227
312.82209,42.87041,866.1874,227
312.95537,42.52657,877.8125,227
313.05469,42.20976,889.4908,227
313.11331,41.92439,901.2116,227
313.12496,41.67465,912.9632,227
313.0839,41.4641,924.7345,227
312.98564,41.29557,936.5164,227
312.82655,41.17105,948.3025,227
312.60501,41.09128,960.0912,227
312.32063,41.0556,971.8851,227
311.97571,41.0617,983.6926,227
311.575,41.10563,995.5261,227
311.12594,41.18162,1007.4014,227
310.63964,41.28209,1019.3345,227
310.13001,41.39771,1031.3397,227
309.61478,41.5179,1043.4255,227
309.11417,41.63073,1055.5923,227
308.65054,41.72408,1067.8313,227
308.24738,41.78555,1080.1246,227
307.92727,41.80396,1092.4481,227
307.70984,41.76933,1104.7779,227
307.60962,41.67466,1117.0957,227
307.63291,41.5163,1129.3964,227
307.77656,41.29548,1141.6913,227
308.0252,41.0191,1154.0076,227
308.35173,40.70052,1166.3807,227
308.71753,40.36026,1178.8412,227
309.07476,40.0247,1191.4008,227
309.37146,39.72452,1204.0429,227
309.5562,39.49111,1216.7253,227
309.58604,39.35132,1229.3977,227
309.4337,39.32153,1242.0292,227
309.09707,39.40221,1254.6326,227
308.60593,39.57299,1267.2643,227
308.02691,39.79278,1279.9926,227
307.45969,40.00355,1292.8452,227
307.02273,40.14057,1305.7757,227
306.82521,40.14707,1318.6897,227
306.92792,39.99129,1331.5308,227
307.30784,39.68384,1344.3525,227
307.84107,39.28864,1357.2801,227
308.32397,38.91873,1370.3612,227
308.53552,38.70443,1383.4773,227
308.32929,38.73398,1396.4903,227
307.73105,38.98891,1409.4758,227
306.99208,39.31881,1422.6323,227
306.52239,39.49496,1435.9028,227
306.64996,39.34386,1449.0437,227
307.30669,38.89851,1462.1759,227
307.94174,38.45901,1475.5383,227
307.89764,38.40771,1488.8317,227
112.00991,-6.69019,1367.2048,228
112.09969,-6.67033,1361.9075,228
112.19036,-6.64918,1356.5935,228
112.2818,-6.62668,1351.2628,228
112.37405,-6.60293,1345.9153,228
112.46693,-6.57781,1340.5514,228
112.56066,-6.5513,1335.1709,228
112.65516,-6.52344,1329.774,228
112.7505,-6.49421,1324.3607,228
112.84652,-6.46367,1318.9309,228
112.94333,-6.43167,1313.4848,228
113.04086,-6.39823,1308.0224,228
113.13915,-6.36346,1302.5437,228
113.23814,-6.32726,1297.0488,228
113.33789,-6.28971,1291.5376,228
113.4383,-6.25066,1286.0103,228
113.53942,-6.21017,1280.4668,228
113.64125,-6.16826,1274.9072,228
113.74378,-6.12492,1269.3314,228
113.84688,-6.08011,1263.7395,228
113.95069,-6.03388,1258.1314,228
114.05506,-5.98617,1252.5071,228
114.16009,-5.93696,1246.8667,228
114.2656,-5.88633,1241.21,228
114.37168,-5.83423,1235.537,228
114.47823,-5.78071,1229.8477,228
114.5853,-5.72565,1224.1421,228
114.69285,-5.66916,1218.42,228
114.80073,-5.61123,1212.6814,228
114.90901,-5.55192,1206.9263,228
115.01767,-5.49103,1201.1543,228
115.12657,-5.42873,1195.3655,228
115.23569,-5.36495,1189.5598,228
115.34505,-5.29976,1183.7369,228
115.45462,-5.23308,1177.8968,228
115.56421,-5.16501,1172.0391,228
115.67384,-5.09555,1166.1639,228
115.78349,-5.02471,1160.2708,228
115.89313,-4.95239,1154.3597,228
116.00248,-4.87874,1148.4302,228
116.11173,-4.80367,1142.4821,228
116.22083,-4.72731,1136.5151,228
116.32947,-4.6495,1130.529,228
116.43765,-4.57047,1124.5234,228
116.54542,-4.49008,1118.4981,228
116.65265,-4.4083,1112.4525,228
116.75924,-4.32539,1106.3864,228
116.86507,-4.2411,1100.2995,228
116.97,-4.15561,1094.1913,228
117.07413,-4.06888,1088.0612,228
117.17727,-3.98101,1081.9091,228
117.27926,-3.89187,1075.7343,228
117.38009,-3.80169,1069.5364,228
117.47954,-3.71025,1063.3149,228
117.57762,-3.61779,1057.0693,228
117.6742,-3.52426,1050.7991,228
117.76923,-3.42958,1044.5037,228
117.86245,-3.33391,1038.1827,228
117.95381,-3.23714,1031.8353,228
118.04319,-3.13948,1025.4612,228
118.13055,-3.04082,1019.0596,228
118.21558,-2.94125,1012.6301,228
118.29836,-2.8407,1006.1719,228
118.37864,-2.73933,999.6846,228
118.45638,-2.63705,993.1676,228
118.53135,-2.53387,986.6201,228
118.60338,-2.42989,980.0417,228
118.67253,-2.3252,973.4317,228
118.73856,-2.21959,966.7897,228
118.80122,-2.1132,960.1149,228
118.86047,-2.00617,953.4069,228
118.91613,-1.89838,946.665,228
118.9682,-1.78982,939.8888,228
119.0163,-1.6806,933.0777,228
119.06046,-1.57059,926.2313,228
119.10042,-1.45993,919.3491,228
119.13611,-1.34867,912.4306,228
119.16729,-1.23659,905.4753,228
119.19389,-1.12396,898.4831,228
119.21577,-1.01052,891.4534,228
119.23267,-0.89641,884.386,228
119.24446,-0.78159,877.2806,228
119.25105,-0.6661,870.137,228
119.25227,-0.54982,862.955,228
119.24794,-0.43283,855.7345,228
119.23781,-0.31506,848.4754,228
119.22181,-0.1964,841.1776,228
